ohpi_id	ohpi_label	victor_id	ogg_iri	victor_gene_name	victor_pathogen_name	victor_pathogen_taxon	victor_host_name	victor_host_taxon	victor_host_cell_ontology_iri	victor_host_cell_ontology_name	victor_host_cell_line_ontology_iri	victor_host_cell_line_ontology_name
OHPI_9001205	V. cholerae VC0835 mutant interaction with mouse	2443	OGG_3002614502	VC0835	V. cholerae	666	mouse	10090				
OHPI_9001206	V. cholerae VC0836 mutant interaction with mouse	2444	OGG_3002614503	VC0836	V. cholerae	666	mouse	10090				
OHPI_9001207	V. cholerae VC0837 mutant interaction with mouse	2445	OGG_3002614504	VC0837	V. cholerae	666	mouse	10090				
OHPI_9001208	V. cholerae VC0869 mutant interaction with mouse	2446	OGG_3002614536	VC0869	V. cholerae	666	mouse	10090				
OHPI_9001209	V. cholerae VC0247 mutant interaction with mouse	2447	OGG_3002614565	VC0247	V. cholerae	666	mouse	10090				
OHPI_9001210	V. cholerae VC0244 mutant interaction with mouse	2448	OGG_3002614566	VC0244	V. cholerae	666	mouse	10090				
OHPI_9001211	V. cholerae VC1162 mutant interaction with mouse	2449	OGG_3002614595	VC1162	V. cholerae	666	mouse	10090				
OHPI_9001212	V. cholerae VC1173 mutant interaction with mouse	2450	OGG_3002614606	VC1173	V. cholerae	666	mouse	10090				
OHPI_9001213	V. cholerae VC0192 mutant interaction with mouse	2451	OGG_3002614701	VC0192	V. cholerae	666	mouse	10090				
OHPI_9001214	V. cholerae VC0212 mutant interaction with mouse	2452	OGG_3002614702	VC0212	V. cholerae	666	mouse	10090				
OHPI_9001215	V. cholerae VC0242 mutant interaction with mouse	2453	OGG_3002614705	VC0242	V. cholerae	666	mouse	10090				
OHPI_9001216	V. cholerae VC0243 mutant interaction with mouse	2454	OGG_3002614706	VC0243	V. cholerae	666	mouse	10090				
OHPI_9001217	V. cholerae VC0239 mutant interaction with mouse	2455	OGG_3002614707	VC0239	V. cholerae	666	mouse	10090				
OHPI_9001218	V. cholerae VC1380 mutant interaction with mouse	2456	OGG_3002614834	VC1380	V. cholerae	666	mouse	10090				
OHPI_9001219	V. cholerae VC0238 mutant interaction with mouse	2457	OGG_3002614849	VC0238	V. cholerae	666	mouse	10090				
OHPI_9001220	V. cholerae VC0260 mutant interaction with mouse	2458	OGG_3002614878	VC0260	V. cholerae	666	mouse	10090				
OHPI_9001221	V. cholerae hfq mutant interaction with mouse	2459	OGG_3002615060	hfq	V. cholerae	666	mouse	10090				
OHPI_9001222	V. cholerae VC0459 mutant interaction with mouse	2460	OGG_3002615121	VC0459	V. cholerae	666	mouse	10090				
OHPI_9001223	V. cholerae VC0468 mutant interaction with mouse	2461	OGG_3002615130	VC0468	V. cholerae	666	mouse	10090				
OHPI_9001224	V. cholerae VC2506 mutant interaction with mouse	2462	OGG_3002615170	VC2506	V. cholerae	666	mouse	10090				
OHPI_9001148	V. cholerae sspA mutant interaction with mouse	2463	OGG_3002615253	sspA	V. cholerae	666	mouse	10090				
OHPI_9001225	V. cholerae VC0259 mutant interaction with mouse	2464	OGG_3002615261	VC0259	V. cholerae	666	mouse	10090				
OHPI_9001226	V. cholerae VC0485 mutant interaction with mouse	2465	OGG_3002615279	VC0485	V. cholerae	666	mouse	10090				
OHPI_9001227	V. cholerae VC0125 mutant interaction with mouse	2466	OGG_3002615366	VC0125	V. cholerae	666	mouse	10090				
OHPI_9001228	V. cholerae VC0596 mutant interaction with mouse	2467	OGG_3002615384	VC0596	V. cholerae	666	mouse	10090				
OHPI_9001229	V. cholerae glmM mutant interaction with mouse	2468	OGG_3002615427	glmM	V. cholerae	666	mouse	10090				
OHPI_9001230	V. cholerae VC0647 mutant interaction with mouse	2469	OGG_3002615437	VC0647	V. cholerae	666	mouse	10090				
OHPI_9001231	V. cholerae VC2544 mutant interaction with mouse	2470	OGG_3002615561	VC2544	V. cholerae	666	mouse	10090				
OHPI_9001232	V. cholerae VC2647 mutant interaction with mouse	2471	OGG_3002615664	VC2647	V. cholerae	666	mouse	10090				
OHPI_9001233	V. cholerae VC2660 mutant interaction with mouse	2473	OGG_3002615677	VC2660	V. cholerae	666	mouse	10090				
OHPI_9001234	V. cholerae VC0724 mutant interaction with mouse	2474	OGG_3002615733	VC0724	V. cholerae	666	mouse	10090				
OHPI_9001235	V. cholerae VC0727 mutant interaction with mouse	2475	OGG_3002615736	VC0727	V. cholerae	666	mouse	10090				
OHPI_9001236	V. cholerae VC0523 mutant interaction with mouse	2476	OGG_3002615814	VC0523	V. cholerae	666	mouse	10090				
OHPI_9001237	V. cholerae VC0095 mutant interaction with mouse	2477	OGG_3002615822	VC0095	V. cholerae	666	mouse	10090				
OHPI_9001238	V. cholerae VC0132 mutant interaction with mouse	2478	OGG_3002615825	VC0132	V. cholerae	666	mouse	10090				
OHPI_9000908	Y. pestis yopK mutant interaction with mouse	2479	OGG_3005236061	yopK	Y. pestis	632	mouse	10090				
OHPI_9000798	Y. pestis yopM mutant interaction with mouse	2481	OGG_3005236067	yopM	Y. pestis	632	mouse	10090				
OHPI_9000799	Y. pestis yopB mutant interaction with mouse	2483	OGG_3005236069	yopB	Y. pestis	632	mouse	10090				
OHPI_9000800	Y. pestis yopB mutant interaction with mouse macrophage cell	2483	OGG_3005236069	yopB	Y. pestis	632	mouse	10090	http://purl.obolibrary.org/obo/CL_0000235	macrophage cell		
OHPI_9000909	Y. pestis lcrH mutant interaction with mouse	2484	OGG_3005236070	lcrH	Y. pestis	632	mouse	10090				
OHPI_9000802	Y. pestis lcrV mutant interaction with mouse	2485	OGG_3005236071	lcrV	Y. pestis	632	mouse	10090				
OHPI_9000910	Y. pestis lcrF mutant interaction with mouse	2486	OGG_3005236089	lcrF	Y. pestis	632	mouse	10090				
OHPI_9000907	Y. pestis yscH mutant interaction with mouse	2487	OGG_3005236097	yscH	Y. pestis	632	mouse	10090				
OHPI_9000804	Y. pestis ypkA mutant interaction with mouse	2489	OGG_3005236112	ypkA	Y. pestis	632	mouse	10090				
OHPI_9000796	Y. pestis yopE mutant interaction with mouse	2490	OGG_3005236139	yopE	Y. pestis	632	mouse	10090				
OHPI_9000805	Y. pestis caf1A mutant interaction with mouse	2492	OGG_3003077339	caf1A	Y. pestis	632	mouse	10090				
OHPI_9000676	Y. pestis caf1M mutant interaction with mouse	2493	OGG_3003077340	caf1M	Y. pestis	632	mouse	10090				
OHPI_9000676	Y. pestis caf1M mutant interaction with mouse	2494	OGG_3002767618	caf1M	Y. pestis	632	mouse	10090				
OHPI_9000805	Y. pestis caf1A mutant interaction with mouse	2495	OGG_3002767657	caf1A	Y. pestis	632	mouse	10090				
OHPI_9000801	Y. pestis sycD mutant interaction with mouse	2497	OGG_3002767486	sycD	Y. pestis	632	mouse	10090				
OHPI_9000799	Y. pestis yopB mutant interaction with mouse	2498	OGG_3002767487	yopB	Y. pestis	632	mouse	10090				
OHPI_9000800	Y. pestis yopB mutant interaction with mouse macrophage cell	2498	OGG_3002767487	yopB	Y. pestis	632	mouse	10090	http://purl.obolibrary.org/obo/CL_0000235	macrophage cell		
OHPI_9000802	Y. pestis lcrV mutant interaction with mouse	2502	OGG_3002767532	lcrV	Y. pestis	632	mouse	10090				
OHPI_9000797	Y. pestis yopQ mutant interaction with mouse	2503	OGG_3002767553	yopQ	Y. pestis	632	mouse	10090				
OHPI_9000803	Y. pestis virF mutant interaction with mouse	2504	OGG_3002767558	virF	Y. pestis	632	mouse	10090				
OHPI_9000804	Y. pestis ypkA mutant interaction with mouse	2505	OGG_3002767571	ypkA	Y. pestis	632	mouse	10090				
OHPI_9000798	Y. pestis yopM mutant interaction with mouse	2506	OGG_3002767574	yopM	Y. pestis	632	mouse	10090				
OHPI_9000907	Y. pestis yscH mutant interaction with mouse	2507	OGG_3002767576	yscH	Y. pestis	632	mouse	10090				
OHPI_9000796	Y. pestis yopE mutant interaction with mouse	2508	OGG_3002767578	yopE	Y. pestis	632	mouse	10090				
OHPI_9000804	Y. pestis ypkA mutant interaction with mouse	2509	OGG_3001149271	ypkA	Y. pestis	632	mouse	10090				
OHPI_9000907	Y. pestis yscH mutant interaction with mouse	2511	OGG_3001149284	yscH	Y. pestis	632	mouse	10090				
OHPI_9000910	Y. pestis lcrF mutant interaction with mouse	2512	OGG_3001149292	lcrF	Y. pestis	632	mouse	10090				
OHPI_9000802	Y. pestis lcrV mutant interaction with mouse	2513	OGG_3001149310	lcrV	Y. pestis	632	mouse	10090				
OHPI_9000909	Y. pestis lcrH mutant interaction with mouse	2514	OGG_3001149311	lcrH	Y. pestis	632	mouse	10090				
OHPI_9000799	Y. pestis yopB mutant interaction with mouse	2515	OGG_3001149312	yopB	Y. pestis	632	mouse	10090				
OHPI_9000800	Y. pestis yopB mutant interaction with mouse macrophage cell	2515	OGG_3001149312	yopB	Y. pestis	632	mouse	10090	http://purl.obolibrary.org/obo/CL_0000235	macrophage cell		
OHPI_9000798	Y. pestis yopM mutant interaction with mouse	2517	OGG_3001149317	yopM	Y. pestis	632	mouse	10090				
OHPI_9000908	Y. pestis yopK mutant interaction with mouse	2519	OGG_3001149323	yopK	Y. pestis	632	mouse	10090				
OHPI_9000796	Y. pestis yopE mutant interaction with mouse	2520	OGG_3001149332	yopE	Y. pestis	632	mouse	10090				
OHPI_9000795	Y. pestis pla mutant interaction with mouse	2521	OGG_3001149148	pla	Y. pestis	632	mouse	10090				
OHPI_9000907	Y. pestis yscH mutant interaction with mouse	2522	OGG_3001149097	yscH	Y. pestis	632	mouse	10090				
OHPI_9000910	Y. pestis lcrF mutant interaction with mouse	2523	OGG_3001149104	lcrF	Y. pestis	632	mouse	10090				
OHPI_9000802	Y. pestis lcrV mutant interaction with mouse	2524	OGG_3001149118	lcrV	Y. pestis	632	mouse	10090				
OHPI_9000909	Y. pestis lcrH mutant interaction with mouse	2525	OGG_3001149119	lcrH	Y. pestis	632	mouse	10090				
OHPI_9000799	Y. pestis yopB mutant interaction with mouse	2526	OGG_3001149120	yopB	Y. pestis	632	mouse	10090				
OHPI_9000800	Y. pestis yopB mutant interaction with mouse macrophage cell	2526	OGG_3001149120	yopB	Y. pestis	632	mouse	10090	http://purl.obolibrary.org/obo/CL_0000235	macrophage cell		
OHPI_9000798	Y. pestis yopM mutant interaction with mouse	2528	OGG_3001149123	yopM	Y. pestis	632	mouse	10090				
OHPI_9000908	Y. pestis yopK mutant interaction with mouse	2529	OGG_3001149124	yopK	Y. pestis	632	mouse	10090				
OHPI_9000796	Y. pestis yopE mutant interaction with mouse	2530	OGG_3001149129	yopE	Y. pestis	632	mouse	10090				
OHPI_9000804	Y. pestis ypkA mutant interaction with mouse	2531	OGG_3001149139	ypkA	Y. pestis	632	mouse	10090				
OHPI_9000805	Y. pestis caf1A mutant interaction with mouse	2534	OGG_3001149093	caf1A	Y. pestis	632	mouse	10090				
OHPI_9000676	Y. pestis caf1M mutant interaction with mouse	2535	OGG_3001149094	caf1M	Y. pestis	632	mouse	10090				
OHPI_9000647	Y. pestis pcm mutant interaction with mouse	2537	OGG_3002763931	pcm	Y. pestis	632	mouse	10090				
OHPI_9000643	Y. pestis hfq mutant interaction with mouse	2538	OGG_3002764073	hfq	Y. pestis	632	mouse	10090				
OHPI_9000644	Y. pestis hfq mutant interaction with mouse macrophage cell	2538	OGG_3002764073	hfq	Y. pestis	632	mouse	10090	http://purl.obolibrary.org/obo/CL_0000235	macrophage cell		
OHPI_9000645	Y. pestis greA mutant interaction with mouse	2539	OGG_3002764186	greA	Y. pestis	632	mouse	10090				
OHPI_9000808	Y. pestis ssrA mutant interaction with mouse	2541	OGG_3002764482	ssrA	Y. pestis	632	mouse	10090				
OHPI_9000668	Y. pestis smpB mutant interaction with mouse	2542	OGG_3002764498	smpB	Y. pestis	632	mouse	10090				
OHPI_9000658	Y. pestis yfeA mutant interaction with mouse	2543	OGG_3002764801	yfeA	Y. pestis	632	mouse	10090				
OHPI_9000657	Y. pestis yfeB mutant interaction with mouse	2544	OGG_3002764839	yfeB	Y. pestis	632	mouse	10090				
OHPI_9000662	Y. pestis ybtP mutant interaction with mouse	2545	OGG_3002764925	ybtP	Y. pestis	632	mouse	10090				
OHPI_9000672	Y. pestis yapE mutant interaction with mouse	2548	OGG_3002765067	yapE	Y. pestis	632	mouse	10090				
OHPI_9000651	Y. pestis pgm mutant interaction with mouse	2549	OGG_3002765450	pgm	Y. pestis	632	mouse	10090				
OHPI_9000816	Y. pestis lpp mutant interaction with mouse	2550	OGG_3002765473	lpp	Y. pestis	632	mouse	10090				
OHPI_9000649	Y. pestis purK mutant interaction with mouse	2551	OGG_3002765634	purK	Y. pestis	632	mouse	10090				
OHPI_9000642	Y. pestis purH mutant interaction with mouse	2552	OGG_3002765673	purH	Y. pestis	632	mouse	10090				
OHPI_9000655	Y. pestis phoP mutant interaction with mouse	2553	OGG_3002765857	phoP	Y. pestis	632	mouse	10090				
OHPI_9000656	Y. pestis phoP mutant interaction with mouse macrophage cell	2553	OGG_3002765857	phoP	Y. pestis	632	mouse	10090	http://purl.obolibrary.org/obo/CL_0000235	macrophage cell		
OHPI_9000659	Y. pestis msbB mutant interaction with mouse	2554	OGG_3002766044	msbB	Y. pestis	632	mouse	10090				
OHPI_9000665	Y. pestis psaA mutant interaction with mouse	2555	OGG_3002766170	psaA	Y. pestis	632	mouse	10090				
OHPI_9000641	Y. pestis spoT mutant interaction with mouse	2556	OGG_3002766260	spoT	Y. pestis	632	mouse	10090				
OHPI_9000674	Y. pestis dam mutant interaction with mouse	2558	OGG_3002766547	dam	Y. pestis	632	mouse	10090				
OHPI_9000666	Y. pestis psaE mutant interaction with mouse	2559	OGG_3002766548	psaE	Y. pestis	632	mouse	10090				
OHPI_9000646	Y. pestis relA mutant interaction with mouse	2560	OGG_3002766682	relA	Y. pestis	632	mouse	10090				
OHPI_9000675	Y. pestis crp mutant interaction with mouse	2561	OGG_3002767357	crp	Y. pestis	632	mouse	10090				
OHPI_9000829	Salmonella spp. spiC mutant interaction with mouse	2568	OGG_3003175900	spiC	Salmonella spp.	590	mouse	10090				
OHPI_9000830	Salmonella spp. spiC mutant interaction with mouse macrophage cell	2568	OGG_3003175900	spiC	Salmonella spp.	590	mouse	10090	http://purl.obolibrary.org/obo/CL_0000235	macrophage cell		
OHPI_9001239	Salmonella spp. slyA mutant interaction with mouse	2573	OGG_3003178280	slyA	Salmonella spp.	590	mouse	10090				
OHPI_9001240	Salmonella spp. sodC mutant interaction with mouse	2574	OGG_3003178557	sodC	Salmonella spp.	590	mouse	10090				
OHPI_9001241	Salmonella spp. sopE mutant interaction with mouse	2575	OGG_3003178700	sopE	Salmonella spp.	590	mouse	10090				
OHPI_9000825	Salmonella spp. ssaV mutant interaction with human	2576	OGG_3003178773	ssaV	Salmonella spp.	590	human	9606				
OHPI_9001242	Salmonella spp. sopA mutant interaction with cattle	2577	OGG_3007692994	sopA	Salmonella spp.	590	cattle	9913				
OHPI_9001243	Salmonella spp. sopB mutant interaction with cattle	2578	OGG_3003259856	sopB	Salmonella spp.	590	cattle	9913				
OHPI_9001244	Salmonella spp. PSLT072 mutant interaction with mouse	2580	OGG_3001256164	PSLT072	Salmonella spp.	590	mouse	10090				
OHPI_9001245	Salmonella spp. spvR mutant interaction with mouse	2581	OGG_3001256197	spvR	Salmonella spp.	590	mouse	10090				
OHPI_9001246	Salmonella spp. spvB mutant interaction with mouse	2582	OGG_3001256199	spvB	Salmonella spp.	590	mouse	10090				
OHPI_9001247	Salmonella spp. spvA mutant interaction with mouse	2583	OGG_3001256200	spvA	Salmonella spp.	590	mouse	10090				
OHPI_9001248	Salmonella spp. spvC mutant interaction with mouse	2584	OGG_3001256201	spvC	Salmonella spp.	590	mouse	10090				
OHPI_9001249	Salmonella spp. spvD mutant interaction with mouse	2585	OGG_3001256202	spvD	Salmonella spp.	590	mouse	10090				
OHPI_9001250	Salmonella spp. pefC mutant interaction with mouse	2586	OGG_3001256222	pefC	Salmonella spp.	590	mouse	10090				
OHPI_9001251	Salmonella spp. STM0016 mutant interaction with mouse	2588	OGG_3001251534	STM0016	Salmonella spp.	590	mouse	10090				
OHPI_9001252	Salmonella spp. STM0030 mutant interaction with mouse	2589	OGG_3001251548	STM0030	Salmonella spp.	590	mouse	10090				
OHPI_9001253	Salmonella spp. dgt mutant interaction with mouse	2592	OGG_3001251726	dgt	Salmonella spp.	590	mouse	10090				
OHPI_9001254	Salmonella spp. yafS mutant interaction with mouse	2593	OGG_3001251780	yafS	Salmonella spp.	590	mouse	10090				
OHPI_9001255	Salmonella spp. STM0298 mutant interaction with mouse	2594	OGG_3001251817	STM0298	Salmonella spp.	590	mouse	10090				
OHPI_9001256	Salmonella spp. dinP mutant interaction with mouse	2597	OGG_3001251832	dinP	Salmonella spp.	590	mouse	10090				
OHPI_9001257	Salmonella spp. cyoB mutant interaction with mouse	2604	OGG_3001251962	cyoB	Salmonella spp.	590	mouse	10090				
OHPI_9001258	Salmonella spp. clpP mutant interaction with mouse	2605	OGG_3001251968	clpP	Salmonella spp.	590	mouse	10090				
OHPI_9001259	Salmonella spp. gip mutant interaction with mouse	2607	OGG_3001252038	gip	Salmonella spp.	590	mouse	10090				
OHPI_9001260	Salmonella spp. STM0520 mutant interaction with mouse	2608	OGG_3001252040	STM0520	Salmonella spp.	590	mouse	10090				
OHPI_9001261	Salmonella spp. allD mutant interaction with mouse	2609	OGG_3001252048	allD	Salmonella spp.	590	mouse	10090				
OHPI_9001262	Salmonella spp. fimA mutant interaction with mouse	2610	OGG_3001252063	fimA	Salmonella spp.	590	mouse	10090				
OHPI_9001263	Salmonella spp. fimW mutant interaction with mouse	2612	OGG_3001252072	fimW	Salmonella spp.	590	mouse	10090				
OHPI_9001264	Salmonella spp. nfnB mutant interaction with mouse	2615	OGG_3001252098	nfnB	Salmonella spp.	590	mouse	10090				
OHPI_9001265	Salmonella spp. cspE mutant interaction with mouse	2620	OGG_3001252149	cspE	Salmonella spp.	590	mouse	10090				
OHPI_9001266	Salmonella spp. STM0723 mutant interaction with mouse	2622	OGG_3001252243	STM0723	Salmonella spp.	590	mouse	10090				
OHPI_9001267	Salmonella spp. slrP mutant interaction with mouse	2624	OGG_3001252320	slrP	Salmonella spp.	590	mouse	10090				
OHPI_9001268	Salmonella spp. STM0972 mutant interaction with mouse	2628	OGG_3001252490	STM0972	Salmonella spp.	590	mouse	10090				
OHPI_9001269	Salmonella spp. focA mutant interaction with mouse	2629	OGG_3001252492	focA	Salmonella spp.	590	mouse	10090				
OHPI_9001270	Salmonella spp. STM1002 mutant interaction with mouse	2630	OGG_3001252520	STM1002	Salmonella spp.	590	mouse	10090				
OHPI_9001271	Salmonella spp. sseI mutant interaction with mouse	2631	OGG_3001252569	sseI	Salmonella spp.	590	mouse	10090				
OHPI_9001272	Salmonella spp. ycbG mutant interaction with mouse	2633	OGG_3001252587	ycbG	Salmonella spp.	590	mouse	10090				
OHPI_9001243	Salmonella spp. sopB mutant interaction with cattle	2636	OGG_3001252609	sopB	Salmonella spp.	590	cattle	9913				
OHPI_9001273	Salmonella spp. pipD mutant interaction with mouse	2637	OGG_3001252612	pipD	Salmonella spp.	590	mouse	10090				
OHPI_9001274	Salmonella spp. copS mutant interaction with mouse	2638	OGG_3001252613	copS	Salmonella spp.	590	mouse	10090				
OHPI_9001275	Salmonella spp. csgF mutant interaction with mouse	2639	OGG_3001252658	csgF	Salmonella spp.	590	mouse	10090				
OHPI_9001276	Salmonella spp. csgD mutant interaction with mouse	2640	OGG_3001252660	csgD	Salmonella spp.	590	mouse	10090				
OHPI_9001277	Salmonella spp. csgC mutant interaction with mouse	2641	OGG_3001252663	csgC	Salmonella spp.	590	mouse	10090				
OHPI_9001278	Salmonella spp. solA mutant interaction with mouse	2642	OGG_3001252678	solA	Salmonella spp.	590	mouse	10090				
OHPI_9001279	Salmonella spp. sifA mutant interaction with mouse	2643	OGG_3001252742	sifA	Salmonella spp.	590	mouse	10090				
OHPI_9001280	Salmonella spp. sifA mutant interaction with mouse epithelial cell	2643	OGG_3001252742	sifA	Salmonella spp.	590	mouse	10090	http://purl.obolibrary.org/obo/CL_0000066	epithelial cell		
OHPI_9001281	Salmonella spp. pagC mutant interaction with mouse	2644	OGG_3001252764	pagC	Salmonella spp.	590	mouse	10090				
OHPI_9001282	Salmonella spp. yeaJ mutant interaction with mouse	2645	OGG_3001252801	yeaJ	Salmonella spp.	590	mouse	10090				
OHPI_9001283	Salmonella spp. nlpC mutant interaction with mouse	2649	OGG_3001252861	nlpC	Salmonella spp.	590	mouse	10090				
OHPI_9001284	Salmonella spp. ydiK mutant interaction with mouse	2650	OGG_3001252882	ydiK	Salmonella spp.	590	mouse	10090				
OHPI_9001285	Salmonella spp. ssaC mutant interaction with mouse	2654	OGG_3001252912	ssaC	Salmonella spp.	590	mouse	10090				
